delivery_partner_key,delivery_partner_id,partner_name,city_key,vehicle_type,joined_date,rating
1551,DP-118581bb-2bc2-5a68-97ac-b24b63bfad6c,Azad Jaggi,2,Motorcycle,2024-12-09,4.3
1552,DP-55421dc2-dd02-57ec-9e81-2d8ce096cb4d,Vedika Handa,7,Motorcycle,2025-11-12,4.66
1553,DP-a6e6ab69-f336-5f0e-981e-e2d0f6ac09b4,Azad Rama,5,Motorcycle,2023-08-18,4.89
1554,DP-26e4c167-15fe-5a47-b906-6aca1491a2b4,Aahana Bawa,6,Motorcycle,2024-09-08,5.0
1555,DP-3892d0cc-b1af-5511-9546-872099660cc2,Timothy Bobal,3,Electric Scooter,2024-06-15,4.82
1556,DP-f79e9446-d28c-57f4-ba67-42c604e4d7c1,Sathvik Swamy,21,Motorcycle,2024-11-11,4.38
1557,DP-420bdbd6-b3dc-5609-af91-54c04b5c6138,Upadhriti Bhat,40,Motorcycle,2023-07-01,4.71
1558,DP-e66b3c45-8ef9-566a-b732-d4aa654b7062,Ojasvi Pillay,9,Bicycle,2024-02-18,5.0
1559,DP-d83b3030-20a0-5042-8135-2a9b92780a2d,Amaira Wadhwa,14,Bicycle,2026-05-02,4.29
1560,DP-ab620479-bc47-512b-afb7-c104b99bd247,Ekavir Modi,31,Motorcycle,2023-05-15,4.02
1561,DP-1bf9f579-64db-5166-914e-90963aafc392,Tarak Venkataraman,50,Motorcycle,2025-03-21,4.23
1562,DP-b558a070-389f-59a1-bca4-a50178282a1b,Harrison Kashyap,13,Motorcycle,2025-04-28,4.68
1563,DP-c6aafed7-eea8-596b-9eaf-a07ac6a13791,Ranveer Hans,34,Motorcycle,2024-08-28,4.39
1564,DP-042df716-d3c0-5c6b-9cfd-0d021c268727,Praneel Sagar,37,Motorcycle,2023-02-12,4.49
1565,DP-6511d078-ae8a-50ff-a0f3-f9e2fc601667,Ishita Shanker,24,Bicycle,2023-02-13,4.74
1566,DP-4336af16-4d01-5201-a63f-ffe4fe9eac1c,Hemang Ganesan,8,Motorcycle,2023-12-18,4.22
1567,DP-30a81587-9ec3-5184-b1f9-24995ccbd895,Neelima Thaman,1,Motorcycle,2023-05-11,4.48
1568,DP-d2510421-87fb-5259-bdca-332d77898438,Nakul Walla,1,Electric Scooter,2023-05-01,4.34
1569,DP-d330ceaa-c4e4-5045-90dc-4b7166768c70,Indira Murty,8,Electric Scooter,2023-07-24,5.0
1570,DP-dc3239ee-cdf6-5a00-8d56-d7318d9294bc,Kamya Sachar,9,Motorcycle,2023-09-01,4.81
1571,DP-055d058f-beda-5bb1-a9fe-be4c64ba52bc,Ekiya Khosla,7,Motorcycle,2025-12-05,4.39
1572,DP-f9b6110d-34f8-5a7d-ad85-542ebc6a0a53,Keya Kumar,11,Motorcycle,2025-03-26,4.38
1573,DP-f9314f7a-7f26-5202-a523-14fa7b6c5576,Sneha Sem,10,Motorcycle,2023-02-08,5.0
1574,DP-875d66c4-a217-5d13-b1b1-f1a0b19d6184,Aadi Banerjee,28,Motorcycle,2025-03-12,5.0
1575,DP-5fd5414e-1466-5f95-b728-1082d2ce5dac,Amol Vasa,2,Motorcycle,2023-06-24,4.68
1576,DP-fa300125-87d3-51ce-8b2f-367566e741ff,Chasmum Ahuja,3,Motorcycle,2024-06-21,4.51
1577,DP-42744185-f86b-52df-9b07-1b695270a70d,Tristan Kala,24,Motorcycle,2023-02-18,4.09
1578,DP-75d7926c-e3af-5f9e-9d0b-ed76da9274e3,Anthony Majumdar,29,Motorcycle,2023-04-26,4.23
1579,DP-9a2a9e67-6290-573f-b2ca-a479cd4ffdcf,Girindra Barad,50,Electric Scooter,2023-06-19,4.07
1580,DP-ed816c76-2c48-50e3-94db-759265f6c159,Ishani Dugal,32,Electric Scooter,2024-07-06,4.9
1581,DP-a7dff7e7-c554-5765-a2bf-e35fc01c6f28,Alka Peri,34,Motorcycle,2024-08-13,4.1
1582,DP-5438ed51-472e-5b84-8ac9-1d7988caf033,Viraj Kunda,5,Motorcycle,2024-03-26,4.37
1583,DP-2eae2a93-931f-589f-aff4-f110cca30dd8,George Ratta,6,Motorcycle,2025-03-02,3.88
1584,DP-9583976a-5895-5fe3-82f7-c2a41bf26430,Faras Nair,4,Electric Scooter,2025-07-08,3.99
1585,DP-9a022f71-9c38-5ed7-8eb1-16e4cc4862d4,Oscar Sura,12,Motorcycle,2025-07-18,4.76
1586,DP-77195a06-3a09-5d4d-b665-f9532807938e,Charita Barad,41,Motorcycle,2025-01-08,4.62
1587,DP-c1b752e2-8215-5bc3-b420-73981b22f570,Farhan Bhalla,5,Motorcycle,2024-11-27,4.52
1588,DP-ae0b3ce9-5df4-5766-8b75-fda153eb5130,Ijaya Saraf,10,Motorcycle,2024-09-19,4.38
1589,DP-dff7cfe5-5599-5c36-9564-07d8475f909c,Jai Karan,4,Motorcycle,2023-10-31,3.95
1590,DP-c487d27d-115e-5396-bc33-61516795227a,Lavanya Bhagat,3,Motorcycle,2024-09-13,4.33
1591,DP-d3db06d8-e0ca-558d-a7ee-f1702ebfb259,Benjamin Nagar,3,Motorcycle,2023-01-13,4.46
1592,DP-4af74253-e951-5518-883d-2135fa3d0b55,Eta Thakkar,1,Bicycle,2026-05-17,4.73
1593,DP-8e5c7681-f9f3-53c3-941d-f942ac53881e,Michael Bedi,42,Bicycle,2024-04-17,4.88
1594,DP-005e0697-5f32-5de2-9548-62c119fe8a7b,Sanaya Thaman,7,Electric Scooter,2025-08-23,4.77
1595,DP-97844e60-d823-5410-9d5c-eccdc31112c9,Tristan Sankaran,27,Motorcycle,2026-05-05,4.62
1596,DP-40a24acf-62eb-51da-91f2-7d3464b66242,Meera Divan,16,Motorcycle,2024-09-26,4.52
1597,DP-7e5c6cf6-2d5a-5d15-ab87-89216ce5eedc,Gayathri Butala,3,Motorcycle,2026-01-04,4.59
1598,DP-b2073e98-7461-5625-9441-a63e7c599882,Chandran Rastogi,3,Motorcycle,2024-09-03,4.31
1599,DP-3cea5c1d-9ba3-56d5-b4f2-aa28ecbe1c2b,Frederick Rastogi,25,Motorcycle,2023-06-18,4.55
1600,DP-153796aa-5e4d-50ca-922e-aacef11db495,Kalpit Deshmukh,4,Electric Scooter,2023-02-03,4.45
1601,DP-4f5e863c-5b47-5be0-a0c3-2630174d4431,Rudra Sura,37,Bicycle,2023-06-23,5.0
1602,DP-ce028852-b963-5bf9-8406-6c947db9ba02,Rohan Viswanathan,2,Motorcycle,2026-04-17,4.6
1603,DP-efb86273-bcdd-5856-acd7-a527bfffe2be,Xavier Bora,16,Bicycle,2024-08-29,3.81
1604,DP-30807c69-5451-594a-949a-44108fc60d3f,Qushi Naik,25,Motorcycle,2024-02-12,4.36
1605,DP-91b66ac3-2aba-55f7-b455-6fd8850901bf,Isaiah Sachdev,3,Motorcycle,2024-07-23,4.42
1606,DP-1c08a52a-07cc-51d4-be7c-69a9fff4932d,Jasmit Pall,4,Electric Scooter,2023-11-23,4.82
1607,DP-15c53c59-df6d-5d92-87fb-7be5b93d0961,Ekani Padmanabhan,45,Bicycle,2026-01-15,4.64
1608,DP-d3d4ebcc-e4cb-5132-ac5a-8c6610ece075,Dalaja Gara,4,Motorcycle,2026-06-29,4.62
1609,DP-30e66102-3bc2-5401-97b0-7dcc7e5721aa,Riya Dhingra,7,Motorcycle,2023-04-19,4.98
1610,DP-401d08fb-6676-5ac9-8e4e-9f77f06d7aba,Chaitanya Kaur,7,Motorcycle,2025-07-06,5.0
1611,DP-90e0d09b-8c3f-595a-9ee4-931f7a631633,Kashvi Dugal,4,Motorcycle,2024-03-04,4.76
1612,DP-27de077c-ab10-50fe-9366-f8d1081be902,Isaiah Bhagat,22,Motorcycle,2023-03-02,4.39
1613,DP-ee87cfc8-287c-5fc3-b53b-bb9cac156d9f,Manbir Mani,22,Motorcycle,2026-03-22,4.4
1614,DP-79ad5575-d091-510a-820c-5729297e0353,Hemal Choudhry,6,Electric Scooter,2023-03-20,3.43
1615,DP-42555a8a-c798-522a-abcc-13156d38eeea,Shivani Sinha,28,Motorcycle,2023-09-20,4.93
1616,DP-4f2c0ce7-a2db-5aec-8d58-9402e9c05da7,Garima Kadakia,3,Motorcycle,2023-02-02,4.39
1617,DP-bc0a33d8-a7d5-58a4-b1ac-4723c66490ff,Samar Virk,1,Motorcycle,2024-08-24,4.49
1618,DP-6a77702d-0162-5515-bac8-022603873efe,Vasudha Dhaliwal,11,Motorcycle,2025-02-04,4.35
1619,DP-81289b4a-f9a6-56a2-9c33-5d7a41e49654,Krisha Vyas,49,Motorcycle,2024-02-14,4.15
1620,DP-0d19ebda-7a1a-562e-a802-daf6767d456c,Aadhya Garde,1,Motorcycle,2023-04-02,5.0
1621,DP-14609f70-3c5d-56e5-aef2-dc6192525fda,Bhanumati Iyer,3,Motorcycle,2023-05-29,4.5
1622,DP-836692da-e9b1-5e7e-9817-c42dc9c6695e,Chatresh Shroff,9,Motorcycle,2026-04-06,5.0
1623,DP-672f37c1-b623-5f81-89f6-92d016efc157,Ekalinga Rama,25,Electric Scooter,2025-10-25,4.4
1624,DP-532f52f5-391f-5868-b024-978bc655e0e7,Jagvi Chokshi,2,Motorcycle,2026-04-10,4.3
1625,DP-e2011964-4696-520c-bd60-419b62072484,Brinda Raju,6,Motorcycle,2024-11-08,4.73
1626,DP-c7856452-1824-539f-b2d0-3b613603d0e6,Lajita Trivedi,20,Electric Scooter,2024-11-27,4.88
1627,DP-1f394c30-d4d3-562a-b5a2-96b39e217b1a,Diya Sundaram,6,Motorcycle,2025-09-29,4.91
1628,DP-92de98b1-a769-52c3-a806-53571cd6dba1,Quincy Issac,3,Motorcycle,2025-02-25,4.45
1629,DP-1e863513-0e56-5f7a-a94e-c1edbb3face8,Anthony Baral,3,Electric Scooter,2024-07-10,4.77
1630,DP-0431eeef-edde-5318-a2ee-8cc77a41f418,Dalaja Nath,7,Motorcycle,2024-01-08,4.33
1631,DP-60ee7fd1-1a34-5e69-a96e-9c855b6a9718,Maya Dugar,8,Motorcycle,2024-09-11,4.54
1632,DP-a6926fdb-acae-5a6a-aa06-0b8c542d5eeb,Idika Pandey,31,Bicycle,2023-03-23,4.42
1633,DP-8e29cd4c-87dd-52e3-80b8-74afab99046e,Chasmum Keer,14,Motorcycle,2023-09-03,4.37
1634,DP-9ab6969f-8bb9-5aa4-bb7f-514d3952337f,David Kurian,17,Motorcycle,2025-07-29,4.56
1635,DP-09a87788-05d6-5bcb-a7ad-c5f09fd3c4d9,Ayushman Mammen,48,Motorcycle,2026-01-12,4.14
1636,DP-b5bf99b3-fd22-585b-89e7-840f45a88a9c,Max Om,7,Motorcycle,2023-05-10,4.85
1637,DP-e73976a5-ca7a-5d92-bbc4-c43ca6c9eef6,Laksh Chahal,7,Motorcycle,2023-05-04,4.37
1638,DP-6034b751-fe62-5c22-a97a-35715266febc,Utkarsh Sahni,39,Motorcycle,2023-04-20,4.83
1639,DP-f693976b-eeb7-50d3-a693-7bd598869cd9,Michael Sandhu,4,Motorcycle,2025-10-07,4.2
1640,DP-040973c1-0b3d-5e12-b168-7f3b2592c714,Forum Sen,19,Motorcycle,2024-02-02,4.37
1641,DP-498d75ff-6147-5789-9305-a73cdbab892d,Samuel Devi,21,Bicycle,2024-02-21,4.14
1642,DP-faba4cba-b51c-57d1-9036-eae45c52c223,Lakshit More,2,Motorcycle,2023-01-16,4.13
1643,DP-4f2a9a9f-ad4d-5b20-9c80-0274465755ab,Qushi Dhillon,8,Motorcycle,2026-05-26,4.24
1644,DP-f441d9fe-050c-5703-aaf7-cc4ae9ec1b57,Eesha Bir,3,Bicycle,2024-07-07,4.21
1645,DP-77a4a198-1324-55f3-9bd6-44ab67644b6e,Qarin Nadkarni,3,Bicycle,2025-10-14,4.14
1646,DP-85fa9781-59a8-5d36-8cde-4b0c46540bb3,Ayushman Nagar,8,Motorcycle,2025-06-22,4.52
1647,DP-1c849598-318e-538e-813d-5756da9632ad,Nisha Mitter,4,Motorcycle,2023-06-30,4.72
1648,DP-cc8e07b2-7c3d-5564-b004-4de5c0a65004,Anusha Doshi,24,Motorcycle,2025-10-19,4.74
1649,DP-d92095dd-c3f1-5a7b-be96-152709d40e31,Hredhaan Deep,37,Motorcycle,2024-12-03,3.93
1650,DP-75e2fa82-a286-5a1c-85d7-82d551caeb3f,Atharv Loke,25,Bicycle,2025-02-10,4.42
1651,DP-1b081a79-5bde-5d8f-8adf-a60b1fdff6ef,Vincent Kashyap,4,Motorcycle,2023-09-13,4.38
1652,DP-12fa5167-619d-5a7c-afda-b65ff62ab7a1,Jagrati Buch,4,Motorcycle,2025-12-16,4.99
1653,DP-93fe1195-db38-5682-af55-d7fe2808b828,Krish Thakkar,4,Motorcycle,2026-04-03,4.43
1654,DP-02dcd7e7-c31b-575f-bee6-9188b331349a,Kashvi Gour,2,Motorcycle,2024-06-02,4.49
1655,DP-cf9d3e01-a737-5d49-bd34-7f03dd024c10,Vyanjana Som,42,Motorcycle,2023-04-29,4.03
1656,DP-a69861dc-3e04-59ce-a37c-06e67cc310d9,Nihal Hans,6,Motorcycle,2025-12-19,4.24
1657,DP-a5119eaa-1983-5e04-8382-37133bc9280c,Bachittar Rege,3,Motorcycle,2026-02-06,4.01
1658,DP-26d25779-7e82-5822-b7ad-1bd7a3682e67,Anamika Sachar,29,Motorcycle,2024-10-08,4.54
1659,DP-68aca241-df5c-5719-9f23-d3415209b7d4,Samaksh Jayaraman,6,Electric Scooter,2025-01-08,5.0
1660,DP-9dc00bb8-fc2f-5d74-8218-b1829f14d5a5,Peter Sarna,1,Motorcycle,2023-10-12,4.25
1661,DP-a1a7b230-d178-5d36-b92a-c4ec2ff83af2,Ekta Shankar,3,Bicycle,2023-03-28,4.43
1662,DP-7c43b2d0-b43b-5916-baf6-e734016a77a7,Prisha Ravel,14,Motorcycle,2026-04-19,4.21
1663,DP-cc9ff06a-9fd2-5886-80ca-9f841a7015b1,Lajita Munshi,23,Motorcycle,2024-09-08,4.3
1664,DP-63ccb0c1-8b5d-537a-94e6-fdb647fe5ba5,Balvan Verma,3,Motorcycle,2023-12-17,4.55
1665,DP-d16ef21c-098f-5e7b-8469-8d7e3322d4dc,Siya Shan,38,Electric Scooter,2025-06-03,5.0
1666,DP-811bd0ea-96c4-52e9-a9a8-17d3bfb25b11,Yatan Venkataraman,29,Motorcycle,2023-02-03,4.98
1667,DP-0f6ed7b8-d10b-5e5a-b382-0853566c6023,Balveer Ram,29,Motorcycle,2023-04-13,5.0
1668,DP-32345d51-ebd6-523b-a350-1741038d8a9b,Ranveer Manne,3,Bicycle,2023-11-06,4.83
1669,DP-1c9b5fbe-7322-5e09-bfcf-363b2fa0da88,Mitali Modi,1,Motorcycle,2024-07-29,4.43
1670,DP-25162aa1-540f-59bf-8032-480245aaad87,Triya Ganesan,31,Motorcycle,2024-04-12,4.38
1671,DP-67a1c35c-a460-5644-8097-9d486df41a91,Chaitaly Bhagat,5,Motorcycle,2023-08-28,4.25
1672,DP-3923b60e-43f0-5ea5-b1e7-b48f77c831c9,Ubika Seth,13,Motorcycle,2024-03-24,3.68
1673,DP-5cda6def-68b8-5225-a3be-e646e5b02e57,Xiti Chowdhury,21,Motorcycle,2024-03-02,4.42
1674,DP-ede0c392-591e-5ba2-a23f-86004cd257e6,Krishna Ramaswamy,2,Motorcycle,2024-10-31,5.0
1675,DP-98f1fb3a-640e-5de8-8360-0282528687b0,Ekiya Seshadri,23,Motorcycle,2024-12-19,5.0
1676,DP-3d13976e-54b4-5572-9b11-22d0dccb2949,Praneel Setty,41,Bicycle,2026-01-31,5.0
1677,DP-98a4b5db-0b19-543f-ad52-b146a5c5aefc,Suhani Chana,19,Motorcycle,2025-10-26,4.57
1678,DP-5b94581d-6f0a-5d09-b7da-6fa0fa7903aa,Ekiya Gade,7,Motorcycle,2024-01-09,4.09
1679,DP-d9b27056-1c44-5ddb-b684-bbf9502e38a3,Gavin Comar,33,Motorcycle,2026-02-25,5.0
1680,DP-9441bddd-8697-5127-8c9c-049bbbd90418,Janani Chada,10,Electric Scooter,2024-10-26,4.7
1681,DP-05174bb1-08f6-5e03-a724-79ef10ac4cdb,Yasti Dutta,20,Bicycle,2023-08-28,5.0
1682,DP-3ae2574e-bb94-5b2d-b767-e175218e61bb,Lajita Bassi,26,Bicycle,2024-03-10,5.0
1683,DP-e031da07-2689-53bb-bb9d-66e30cb3defd,Gautami Doctor,20,Motorcycle,2025-08-04,4.34
1684,DP-f8c458b2-6433-5aa6-8fe2-43d6f97e92c9,Maanav Gola,4,Motorcycle,2025-11-14,4.12
1685,DP-705babd3-f1c2-5f35-a351-aeca4abe5ce5,Oni Morar,2,Motorcycle,2024-04-22,4.11
1686,DP-a4ee48db-41e0-560b-b45c-d79badfdc81e,Sanaya Mani,4,Electric Scooter,2023-07-21,4.27
1687,DP-2c9e508f-a45c-5ef9-82fa-8fc7b333fc5a,Jacob Deep,9,Motorcycle,2023-09-02,4.32
1688,DP-4c306131-7f29-503c-b7c1-d5c3f3dc60b6,Aarush Kulkarni,9,Motorcycle,2023-05-13,4.4
1689,DP-171bac0f-581e-5955-b058-a62ac6d009e8,Tara Tank,11,Motorcycle,2025-06-10,4.74
1690,DP-94880c6e-2789-5fdf-8847-83e1a0d3bd01,Abdul Tak,6,Motorcycle,2024-10-03,4.39
1691,DP-0b339126-dd3c-5f27-9f12-fd50667df9f7,Teerth Soni,23,Motorcycle,2024-07-29,4.53
1692,DP-c4338a31-ca9e-58e0-b479-c5eab6ecc8ba,Nimrat Sathe,37,Motorcycle,2025-05-07,3.99
1693,DP-1cf9682a-3726-5e62-ba5d-d511dd120ded,Abeer Konda,4,Electric Scooter,2025-11-23,4.25
1694,DP-15e3ee46-d594-52cb-b2db-3b6e42ef6735,Sarthak Bawa,20,Motorcycle,2025-10-12,4.23
1695,DP-e45f220d-9753-5718-979f-fcb6f17bede7,Manbir Bhakta,16,Motorcycle,2023-06-24,3.94
1696,DP-50a82da1-7a9f-5aeb-99cb-030df1074dcb,Balhaar Dhillon,9,Motorcycle,2025-01-22,4.38
1697,DP-ba829082-6c14-5c15-9da7-8fc794115a61,Chanchal Narula,3,Motorcycle,2026-01-31,3.99
1698,DP-fce3d529-7481-5918-b6ab-4c177c5ba5bc,Chandran Chopra,24,Motorcycle,2025-09-14,4.36
1699,DP-3fd91b53-c9a9-56b8-9c29-c43c6271fcd0,Pranav Edwin,44,Motorcycle,2024-02-25,4.55
1700,DP-138197ba-a8ae-570b-87a9-0a6a0d47d117,Peter Shah,19,Motorcycle,2024-05-16,5.0
1701,DP-5ac4b217-9249-535d-9d58-beb288de0524,Balendra Chander,38,Bicycle,2026-02-09,4.22
1702,DP-ce421bf0-57b2-5741-9dc8-725fb087cafd,Ekantika Pillay,48,Motorcycle,2023-02-11,4.54
1703,DP-334c32c8-e8e4-5500-a3b9-b5da453485c0,Ekansh Sane,5,Motorcycle,2024-11-01,4.29
1704,DP-3b0d10db-4961-52db-bd2c-566315431006,Brinda Sinha,14,Motorcycle,2023-05-29,3.97
1705,DP-3125c3eb-c99f-5ba2-b77c-08d660b13986,Jairaj Maharaj,8,Motorcycle,2026-02-15,5.0
1706,DP-6ae54d70-8cb9-5538-99d2-d820309feddd,Odika Vohra,48,Motorcycle,2023-02-19,4.57
1707,DP-e7e1b82c-7f8b-53bf-a740-31c7473d6261,Shaurya Bhardwaj,2,Motorcycle,2023-01-30,4.68
1708,DP-84f29f51-b3e2-545a-9e5b-18915943100d,Gagan Sule,7,Motorcycle,2024-02-24,5.0
1709,DP-31d37f3f-012a-5b7c-aa8d-723be49836f4,Prisha Nadig,32,Motorcycle,2023-09-13,4.36
1710,DP-1b2f9b54-e84e-5320-a420-ad71d4b23cec,Irya Dayal,4,Motorcycle,2024-09-24,4.08
1711,DP-bda02006-9892-5691-83fb-a225f323361a,Zinal Tank,23,Bicycle,2024-01-18,4.21
1712,DP-e0e09d9c-ef6d-578f-9126-285b00ebb5e9,Pranit Kaul,6,Motorcycle,2024-03-30,4.05
1713,DP-541333a6-4734-572d-8595-794739d3535e,Rishi Agarwal,47,Motorcycle,2024-12-21,4.9
1714,DP-d44f18f1-bb90-58bb-9449-fa30648f6293,Arjun Shroff,33,Motorcycle,2024-12-16,5.0
1715,DP-84596971-eb49-50d4-a7d3-d8b200a45e2b,Sarthak Sachdeva,5,Motorcycle,2026-04-07,4.55
1716,DP-decb6955-56db-53dd-9f0a-946b660c3c4c,Chakradev Nath,22,Motorcycle,2024-09-05,4.75
1717,DP-6d635334-6681-5f41-9a1d-9db4c3c7b6ee,Simon Apte,5,Motorcycle,2024-12-20,4.85
1718,DP-47c809d4-964c-588f-8940-eeac42f6dde0,Baghyawati Kumar,12,Motorcycle,2025-05-15,5.0
1719,DP-a8fa44ab-4115-522b-9c1c-80ecbd0dbdb4,Darika Mital,15,Motorcycle,2023-08-11,5.0
1720,DP-1de726cc-cb29-552d-b27c-e36f9bba03eb,Abeer Comar,27,Motorcycle,2025-05-01,3.87
1721,DP-d7e657a4-fe65-5ab3-a3a1-daed8dc343f9,Harita Randhawa,1,Motorcycle,2026-01-04,4.3
1722,DP-b74351e7-baaf-525e-bbf2-8a81be8b67fa,Parth Hari,3,Motorcycle,2024-02-10,4.51
1723,DP-bce6e009-7461-52ff-acff-2d0c60ecd9ba,Hamsini Srinivas,18,Motorcycle,2023-08-16,4.26
1724,DP-386243d9-9a1d-566e-8441-269dc916427b,Balendra Deshpande,11,Motorcycle,2024-03-17,4.41
1725,DP-4194b009-99f2-5fd8-bd7b-c639e138e5f4,Nachiket Sharma,9,Motorcycle,2023-12-17,4.65
1726,DP-2f1715b8-f807-51a4-b41d-a830a2720ad6,Turvi Sachdev,1,Motorcycle,2025-01-16,3.74
1727,DP-4c847f18-3c02-5372-b740-b4757e7517cd,Chandani Mutti,5,Bicycle,2026-01-07,4.64
1728,DP-0f7a24e2-f499-5cab-9656-534266ae0380,Sathvik Narula,31,Bicycle,2025-01-31,4.84
1729,DP-bdbc1b83-04e7-5430-8caa-9b5761719ace,Dominic Dixit,1,Motorcycle,2023-06-10,4.52
1730,DP-f496d585-3d16-511f-b8c2-f1748baef019,Azaan Nori,6,Bicycle,2024-02-06,3.7
1731,DP-3fc3037c-d7a6-5034-a507-ccbee8892b6d,Noah Ramachandran,42,Motorcycle,2025-05-29,4.38
1732,DP-0c9be796-2e61-536e-afcc-4614aa3878d3,Jackson Morar,1,Motorcycle,2024-02-26,4.62
1733,DP-a6169b98-fe1d-5f49-8503-f43627ba55c2,Azad Magar,20,Motorcycle,2025-01-18,4.86
1734,DP-8b00cc8b-8d06-5e68-afe9-9ff2da7bca9d,Gabriel Taneja,4,Electric Scooter,2025-06-04,4.81
1735,DP-0266b4d4-ae2e-5601-a53b-c2af16a9a385,Kamya Seth,31,Motorcycle,2024-02-25,4.47
1736,DP-ea58d5b6-93f6-5c60-86a6-ffd00db45659,Tarak Vohra,20,Motorcycle,2025-04-06,4.28
1737,DP-342c9ea8-278d-590e-873f-5d11ebcde671,Parth Choudhury,34,Motorcycle,2024-05-22,4.49
1738,DP-a8c9b278-73d9-5b91-8f8d-26ccd9da5732,Baljiwan Jaggi,3,Electric Scooter,2023-06-22,3.91
1739,DP-122ebf8a-4b4c-5179-90d7-11a620b76365,Sachi Toor,10,Bicycle,2024-04-19,4.31
1740,DP-20a355cf-7e8a-5ad8-876d-b6183734e217,Vasudha Tella,23,Motorcycle,2024-07-16,4.93
1741,DP-5a660a55-1540-5def-a6cc-2af5e4bfe3d2,Ranveer Oak,4,Motorcycle,2023-01-04,4.48
1742,DP-a6d18e89-07bc-565d-b9ff-03c38d442099,Dayita Narang,3,Motorcycle,2026-02-13,4.63
1743,DP-8076039f-d11f-57ff-b78b-71bae52c0e7a,Guneet Varty,1,Motorcycle,2024-11-04,4.03
1744,DP-cc707550-210c-5385-b4f9-515b779eff77,Samesh Bansal,44,Motorcycle,2023-02-16,4.86
1745,DP-d1fc6b3d-f4a5-5a60-b972-4489c0b924fa,Lila Vig,18,Motorcycle,2026-01-12,4.45
1746,DP-6690b2a6-f4d4-552a-b73f-bfd91bf927de,Aayush Mukhopadhyay,14,Electric Scooter,2025-12-27,4.62
1747,DP-7c566a73-6e31-5eef-8b80-3f0b66d40713,Gagan Nath,20,Bicycle,2023-01-16,4.7
1748,DP-35d0ac74-1734-56b9-ab8f-b43dfd1d8a6d,Chakradhar Chauhan,10,Motorcycle,2023-07-28,4.85
1749,DP-d42dc354-c2c9-51d4-a931-95de4125b9fe,Arin Muni,8,Motorcycle,2024-04-09,4.57
1750,DP-923908e7-7ba8-510d-b905-fd2d312cdfe5,Ekani Iyer,8,Bicycle,2024-10-09,4.46
1751,DP-f469ef32-243f-5034-945b-a5002682b038,Bhavini Malhotra,14,Motorcycle,2025-07-15,4.1
1752,DP-f4545b3d-1ee7-5313-acb6-9bb4970dd223,Ridhi Dalal,3,Motorcycle,2024-06-25,4.01
1753,DP-4f31deda-a788-5b68-8cc2-02b3779ccacc,Manthan Dugar,34,Electric Scooter,2025-02-19,4.56
1754,DP-fdb619db-44cd-58e1-a0bc-65949d263820,Ishwar Aurora,25,Motorcycle,2023-01-13,4.62
1755,DP-8a411fef-de76-5261-98b6-47a5854cebad,Samuel Palla,5,Bicycle,2025-04-20,4.68
1756,DP-2f5d3eff-ac7b-586d-8882-6bfc49ee1150,Anika Dhaliwal,11,Motorcycle,2026-03-14,4.22
1757,DP-9879d66d-fd84-5930-a6bb-9023f03fec74,Yash Garg,2,Motorcycle,2024-11-02,4.31
1758,DP-5e9bb382-a5b4-5b77-88a6-20644e29c9d9,Deepa Nigam,46,Motorcycle,2024-08-03,4.55
1759,DP-563233b4-cc3b-54c9-a556-c3e2fdf70131,Chandresh De,36,Motorcycle,2024-01-15,4.35
1760,DP-19aedb7b-77c8-5556-968a-572fdd25734d,Urishilla Bedi,38,Motorcycle,2026-05-02,5.0
1761,DP-44e8046a-0edd-523c-bfbc-d2bb7d7ef89c,Leela Bhagat,5,Motorcycle,2023-02-12,4.3
1762,DP-9783d7ad-fefb-5aa7-a0b1-bb5821cc790b,Pooja Ramanathan,3,Bicycle,2024-01-01,4.65
1763,DP-44c0305b-66eb-50d0-83cd-26a9ffa22f4b,Sanaya Parekh,3,Motorcycle,2023-06-26,4.79
1764,DP-a369eb0b-a6b5-5fad-b954-393d70597072,Gaurangi Hora,2,Motorcycle,2026-01-10,4.82
1765,DP-103d83bc-10d7-5512-b0b9-3386a0760393,Udyati Deep,2,Motorcycle,2024-09-07,4.35
1766,DP-abca214b-b518-54fb-8d58-959c09a90344,Upadhriti Chatterjee,1,Motorcycle,2026-03-22,4.7
1767,DP-e44a5174-6b5d-580d-ab9d-9c31395de9b5,Dayita Shroff,49,Electric Scooter,2025-04-28,4.65
1768,DP-ccccace3-f2d0-54e2-a0d5-803b2edf7425,Vincent Kapur,1,Motorcycle,2024-12-11,4.71
1769,DP-5888d346-2303-5c23-a1c7-2e2098a84b5e,Aarna Patla,2,Motorcycle,2024-10-22,4.55
1770,DP-f70db633-2913-5cc2-8c94-b99ed1a7d0c5,Qadim Narayanan,27,Motorcycle,2023-09-16,4.8
1771,DP-fd7ed922-f60a-5058-aa23-d6d100b702af,Sudiksha Sura,11,Motorcycle,2024-12-18,4.59
1772,DP-88fd7880-e339-5a77-9895-69c560057de5,Dhruv Soman,22,Motorcycle,2025-05-24,4.06
1773,DP-7e2de089-14e9-588a-88c0-4d949a30740d,Indali Srinivas,13,Motorcycle,2026-05-16,4.58
1774,DP-42ec1080-d7e7-5671-ba3f-0c1a88c8f619,Onkar Mandal,33,Motorcycle,2024-12-01,4.62
1775,DP-2afc81a7-e0d6-5760-85f6-215ba67161a8,Joshua Trivedi,14,Bicycle,2026-04-12,4.77
